ID	Gender	Age	Event_help_in1year	Ask_or_accept	Closeness_with_helper	Willingness_to_accept	Self_Benefit	Benefactor_Cost	Predicted_help_rate	Gratitude	Indebtedness	Guilt	Obligation	Pressure	Need_to_repay	Second_order_belief_Need_Repay	Need_to_Repay_relative_to_benefit	Need_to_Repay_relative_to_cost	E2_Need_to_Repay_relative_to_benefit	E2_Need_to_Repay_relative_to_cost	Perceived_care	Benefactor_Selfishness	Desire_to_repay	Desire_to_Repay_immedately	Way_to_repay_money	Way_to_repay_future_help	Way_to_repay_thanks	Way_to_repay_cooperation	Way_to_repay_be_friend	Way_to_repay_gift	Way_to_repay_other	Already_monetary_repay	Already_future_help	Already_thanks	Already_cooperation	Already_be_friend	Already_gift	Already_other	Willingness_for_future_interaction	Whether_reject
1513	2	18	1	2	77	80	100	100	88	100	88	10	0	0	0	0	88	88	50	53	100	0	98	51	0	1	0	0	0	1	0	0	1	0	0	0	1	0	100	0
1514	1	17	1	2	82	100	81	49	80	69	32	8	0	0	0	48	61	62	24	24	82	22	23	18	0	1	1	0	1	0	0	0	1	1	0	1	0	0	52	0
1515	1	18	1	2	82	84	60	40	100	100	100	21	0	0	81	61	77	85	78	87	79	79	87	90	0	1	1	0	0	0	0	0	0	1	0	1	0	0	79	0
1516	1	17	1	1	59	99	93	58	81	94	58	54	41	39	51	53	51	51	45	43	20	22	48	12	0	1	1	1	1	0	0	0	1	1	1	0	0	0	56	0
1517	1	17	1	1	41	100	22	77	67	69	39	28	6	24	52	26	67	77	46	31	54	30	71	23	0	1	1	1	1	0	0	0	0	1	0	1	0	0	73	0
1518	2	18	1	1	62	100	100	100	83	80	14	12	5	9	78	21	28	33	31	53	100	10	78	15	0	1	1	1	1	0	0	0	1	1	1	1	0	0	100	0
1520	2	18	1	1	84	100	100	42	100	100	32	15	9	0	14	15	71	67	52	64	99	12	100	90	0	1	0	0	0	0	0	0	0	0	0	1	0	0	78	0
1521	1	18	1	2	0	100	53	25	82	79	0	0	0	0	0	0	75	71	0	0	0	0	81	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	23	0
1522	2	18	1	1	93	50	50	60	100	100	0	0	0	0	50	51	62	76	57	52	100	0	61	65	0	1	0	0	0	0	0	0	1	0	0	0	0	0	93	0
1523	1	19	1	1	31	100	100	20	100	100	0	100	0	0	52	0	57	80	53	51	78	49	81	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	100	0
1525	1	17	1	2	100	90	83	100	94	100	44	28	6	3	50	50	60	60	40	30	21	16	70	53	0	1	1	1	1	0	0	0	1	1	1	1	0	0	100	0
1526	1	19	1	2	81	46	32	43	56	76	0	85	0	65	100	0	61	81	0	60	37	0	59	84	0	1	0	0	0	0	0	0	0	1	0	0	0	0	41	0
1527	1	18	1	1	70	89	54	92	88	70	85	83	78	67	69	82	70	68	59	51	73	100	100	81	0	1	0	0	0	0	0	0	1	0	0	0	0	0	80	0
1529	2	18	1	2	80	62	61	58	91	92	76	63	0	0	100	89	50	64	61	58	0	0	98	78	0	0	0	0	0	0	1	0	0	0	0	0	0	1	84	0
1530	1	18	1	1	80	100	100	100	81	100	0	0	0	0	42	0	45	100	3	7	61	61	100	100	0	0	1	1	0	0	1	0	0	1	1	0	0	1	100	0
1531	1	18	1	2	61	100	75	24	49	100	100	100	0	0	100	51	100	100	100	100	53	52	48	49	0	1	0	1	1	0	0	0	0	1	0	0	0	0	100	0
1532	2	18	1	1	1	77	100	3	43	100	9	0	30	10	24	13	60	63	28	11	36	81	63	15	1	1	1	0	0	0	0	0	0	1	0	0	0	0	8	0
1535	1	18	1	1	100	100	100	100	100	100	0	0	0	0	100	0	100	100	100	100	100	4	100	5	0	1	1	1	1	0	0	0	1	1	1	1	0	0	100	0
1536	1	19	1	1	92	100	100	2	100	100	0	0	0	0	100	1	95	90	0	79	96	0	98	46	0	1	1	0	0	0	0	0	0	1	0	0	0	0	92	0
1537	2	18	1	1	57	55	60	60	58	74	56	64	43	36	48	42	65	64	56	62	62	48	42	46	0	0	0	1	1	0	0	0	1	0	0	0	0	0	43	0
1538	2	19	1	1	49	55	55	48	56	59	62	58	56	60	58	59	61	56	56	59	51	59	51	53	1	0	0	0	0	0	0	0	1	0	0	0	0	0	61	0
1539	1	18	1	1	66	80	77	76	78	100	22	36	59	47	100	61	100	100	19	21	82	0	100	81	0	1	0	1	1	0	0	0	0	1	0	0	0	0	100	0
1540	1	18	1	2	100	100	100	100	50	100	0	0	0	0	0	0	98	0	0	0	100	0	100	49	0	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0
1541	1	17	1	2	100	86	100	100	100	100	16	11	2	10	100	100	100	100	93	100	100	6	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	100	0
1543	1	18	1	2	53	50	53	11	21	23	46	24	49	50	59	81	17	69	49	69	64	67	70	28	0	1	1	1	1	0	0	0	1	1	1	1	0	0	65	0
1545	2	18	1	1	79	100	100	42	100	79	42	0	0	0	40	22	51	83	21	29	100	21	76	45	0	1	0	0	1	0	0	0	1	0	0	1	0	0	100	0
1546	1	18	1	1	100	47	100	58	100	100	100	45	7	51	47	42	51	45	52	50	48	52	52	56	0	0	0	0	0	1	0	0	0	0	0	0	1	0	57	0
1547	1	17	1	1	79	78	73	54	88	76	0	0	0	0	40	52	55	54	53	55	98	49	38	28	0	1	0	0	1	0	0	0	1	0	0	1	0	0	89	0
1548	1	18	1	1	88	100	97	89	95	92	21	9	11	11	15	12	55	50	49	47	64	54	4	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	100	0
1549	2	19	1	2	100	79	96	68	66	67	75	77	4	77	74	14	80	68	83	65	78	27	83	19	0	1	1	0	1	1	0	0	0	1	0	0	0	0	82	0
1550	1	17	1	1	47	59	46	28	30	37	48	44	58	23	43	41	37	39	43	42	46	52	56	48	0	1	0	0	0	0	0	0	1	0	0	0	0	0	50	0
1551	1	17	1	2	100	58	45	7	100	20	43	18	0	0	19	0	50	50	16	9	40	34	42	54	0	0	0	0	0	0	1	0	0	0	0	0	0	1	100	0
1552	1	17	1	2	80	50	100	40	60	100	80	40	0	0	100	50	100	100	20	20	100	0	100	100	0	1	1	0	0	0	0	0	1	1	0	0	0	0	100	0
1554	2	18	1	2	75	83	100	77	68	100	62	22	12	36	89	80	70	56	47	60	87	7	92	34	0	1	0	0	0	0	0	0	1	0	0	1	0	0	95	0
1556	1	19	1	1	0	82	71	10	82	81	0	0	0	0	93	53	57	56	56	51	81	12	93	81	1	1	1	1	1	0	0	1	0	1	0	0	0	0	45	0
1557	1	18	1	2	90	90	80	85	85	100	15	29	0	80	60	0	60	60	30	30	100	0	75	80	0	1	1	1	1	1	0	0	0	1	1	1	0	0	85	0
1560	2	18	1	1	100	100	0	100	100	100	50	35	0	0	100	77	100	50	15	0	82	51	47	20	0	1	0	0	0	0	0	0	1	0	0	0	0	0	100	0
1561	1	19	1	1	60	100	74	72	86	52	0	0	0	0	0	0	0	0	0	0	73	0	49	31	0	1	1	1	1	0	0	0	1	1	1	1	0	0	69	0
1562	1	17	1	1	21	61	61	18	80	40	80	40	29	34	59	20	59	58	30	29	60	39	51	10	0	1	1	0	0	0	0	0	1	1	0	0	0	0	41	0
1564	1	17	1	1	0	100	100	80	50	50	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	50	0
1565	1	18	1	2	82	65	78	60	87	68	0	0	0	0	61	62	70	72	77	75	80	0	53	31	0	1	0	1	0	1	0	0	0	0	1	1	0	0	59	0
1566	2	17	1	2	0	100	13	5	26	8	0	0	0	0	0	0	51	50	0	0	13	9	12	22	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
1567	2	18	1	1	70	73	56	81	93	72	9	19	0	13	96	18	75	75	19	20	86	14	10	10	0	1	1	0	1	0	0	0	1	1	0	1	0	0	83	0
1569	1	17	1	2	93	60	42	14	22	75	20	20	1	0	0	0	66	63	52	41	78	0	60	40	0	0	0	0	1	1	0	0	0	0	0	0	1	0	100	0
1570	1	19	1	1	100	100	100	100	100	100	100	37	2	42	58	70	70	75	77	72	100	90	87	91	0	1	0	0	0	1	0	0	0	1	0	0	1	0	92	0
1572	1	17	1	2	0	67	94	60	44	81	0	0	0	0	49	26	64	70	70	24	59	52	73	62	0	1	1	0	1	0	0	0	0	0	0	0	0	1	7	0
1573	1	18	1	1	35	10	21	11	43	25	9	6	5	13	9	12	9	11	6	10	35	36	10	10	0	0	0	0	1	0	0	0	0	0	0	1	0	0	9	0
1574	1	21	1	1	82	100	95	45	100	92	70	70	37	12	31	65	64	54	90	67	73	60	70	59	0	0	0	0	0	1	0	0	0	0	0	1	0	0	64	0
1578	1	19	1	1	45	56	77	47	81	75	82	0	0	2	17	0	50	52	0	0	0	21	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	85	0
1579	1	18	1	1	72	61	68	50	48	84	31	30	51	50	71	31	67	69	41	48	52	17	70	66	0	1	1	0	1	0	0	0	0	1	0	1	0	0	71	0
1580	2	19	1	1	86	100	75	10	100	70	41	7	0	1	0	0	54	56	58	51	0	0	100	12	0	1	0	0	0	0	0	0	1	0	0	0	0	0	100	0
1581	2	19	1	1	0	100	100	100	50	100	50	50	0	0	100	0	50	50	50	50	100	0	100	100	0	0	1	0	1	0	0	0	0	1	0	1	0	0	100	0
1582	1	18	1	2	75	55	66	45	81	75	26	13	0	6	50	53	58	68	64	79	71	11	84	84	0	1	0	0	1	0	0	0	1	0	0	1	0	0	82	0
1584	1	18	1	1	87	91	78	14	100	70	5	5	0	2	2	3	55	61	10	24	10	11	11	8	0	1	0	1	0	0	0	0	1	0	0	0	0	0	78	0
1585	1	22	1	1	100	95	80	70	100	70	10	0	0	0	60	10	70	70	10	20	80	50	70	30	0	1	1	0	1	0	0	0	1	1	0	1	0	0	90	0
1586	1	19	1	1	83	100	71	3	100	56	0	0	9	6	42	34	0	37	50	50	72	7	42	42	0	0	1	0	0	0	0	0	0	1	0	0	0	0	10	0
1588	1	19	1	1	0	100	44	14	42	68	1	8	9	5	13	7	4	3	4	5	2	81	14	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	13	0
1591	1	18	1	1	60	100	50	20	83	50	0	0	0	0	20	0	50	50	50	50	100	0	50	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	50	0
1592	1	18	1	1	100	100	95	100	100	100	100	100	100	100	100	100	100	96	100	100	98	100	96	100	1	0	0	0	0	0	0	1	0	0	0	0	0	0	98	0
1595	1	18	1	1	65	59	85	62	67	84	27	45	0	0	5	5	55	36	37	29	82	67	58	39	0	0	1	1	1	1	0	0	0	1	1	1	1	0	17	0
1598	2	18	1	1	100	100	6	100	100	100	11	12	0	0	100	20	78	18	30	95	100	3	89	21	0	1	0	0	0	0	0	0	1	0	0	0	0	0	100	0
1602	1	18	1	2	1	100	100	5	0	100	0	0	0	0	20	0	40	10	0	0	80	0	20	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	70	0
1606	1	17	1	1	79	45	42	56	53	44	54	46	0	7	25	43	45	64	20	19	55	49	48	48	0	1	1	0	0	1	0	0	0	1	0	0	0	0	46	0
1607	1	19	1	2	0	100	100	0	32	100	0	0	0	0	100	62	51	58	55	49	100	0	100	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	75	0
1613	1	19	1	2	0	100	17	10	59	7	7	10	0	0	4	0	0	3	20	10	7	4	10	7	0	1	1	0	0	0	0	0	0	1	0	0	0	0	5	0
1615	2	18	1	1	39	36	53	50	23	63	30	41	6	6	47	34	56	53	51	44	59	34	66	48	0	1	0	0	1	1	0	0	1	1	1	1	0	0	52	0
1619	1	18	1	1	79	61	83	62	100	84	82	65	75	80	81	77	83	82	87	84	76	83	88	84	0	0	0	0	1	0	0	0	0	1	0	0	0	0	86	0
1620	2	17	1	1	23	99	89	27	71	83	68	73	17	26	57	26	50	52	52	54	57	56	38	20	0	1	0	0	0	0	0	0	1	0	0	0	0	0	45	0
1622	1	19	1	1	56	100	74	100	77	100	8	12	0	0	49	14	31	24	15	8	75	19	62	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	100	0
1623	1	18	1	2	100	100	100	62	100	100	0	0	0	0	23	26	58	57	48	18	78	0	75	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	100	0
1624	2	18	1	1	80	76	61	40	100	41	25	20	0	0	22	22	50	50	20	26	60	71	70	50	1	1	1	0	0	0	0	0	1	1	0	0	0	0	80	0
1625	1	19	1	1	41	100	19	53	50	40	0	10	21	14	61	63	57	62	61	59	51	84	22	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	22	0
1629	1	17	1	1	78	100	70	80	84	91	89	20	10	15	69	25	46	87	50	30	84	29	85	91	0	1	0	0	0	0	0	0	0	1	0	0	0	0	75	0
1632	1	19	1	1	100	100	100	100	100	100	76	34	7	100	100	99	100	100	87	64	100	20	100	31	1	1	1	0	0	1	0	0	0	1	0	0	0	0	100	0
1633	2	18	1	1	79	100	90	76	95	91	0	0	0	0	0	0	100	37	0	0	100	0	57	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	100	0
1634	1	17	1	1	50	100	81	20	41	52	21	0	0	0	100	0	18	77	6	17	16	0	80	31	0	1	1	0	0	0	0	0	1	1	0	0	0	0	100	0
1635	1	18	1	1	0	89	82	11	82	70	23	11	0	11	21	12	70	41	20	18	91	93	81	92	0	1	1	0	1	0	0	0	1	1	0	1	0	0	77	0
1637	1	19	1	1	53	54	63	59	53	45	0	0	0	0	48	44	45	46	53	50	44	42	43	45	0	1	0	0	0	0	0	0	1	0	0	0	0	0	48	0
1638	2	18	1	2	0	80	80	20	100	100	50	55	0	0	80	0	50	50	50	50	0	0	50	20	0	0	1	0	1	0	0	0	0	1	0	0	0	0	100	0
1639	2	17	1	1	73	100	100	79	72	100	0	0	0	0	100	33	86	82	23	34	100	0	100	86	0	0	0	0	0	1	0	0	1	0	0	0	0	0	81	0
1641	1	18	1	2	100	82	61	26	100	100	0	0	0	0	0	0	50	50	50	62	47	49	92	100	0	0	0	0	1	0	0	0	0	0	0	1	0	0	100	0
1642	1	19	1	2	50	50	50	50	50	50	50	50	0	0	0	0	0	50	0	0	50	0	50	50	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
1643	1	17	1	1	80	87	77	88	96	75	1	1	1	1	16	5	40	17	42	33	41	37	21	9	0	1	0	0	1	0	0	0	1	1	0	1	0	0	27	0
1645	2	18	1	1	60	100	90	100	100	100	62	50	0	0	85	0	88	90	30	100	100	0	90	83	0	1	1	0	0	0	0	0	1	1	0	0	0	0	85	0
1646	1	18	1	2	0	80	60	40	81	54	17	6	0	18	78	0	53	50	50	53	85	78	64	63	0	1	0	0	0	0	0	0	1	1	0	0	0	0	49	0
1647	1	18	1	1	100	82	100	88	78	100	59	61	0	0	56	41	79	79	71	77	72	75	79	84	0	1	1	0	0	0	0	0	1	1	0	0	0	0	76	0
1650	1	18	1	1	77	89	88	23	81	89	22	16	10	19	31	40	29	47	50	21	84	80	79	22	0	1	0	0	0	0	0	0	1	0	0	0	0	0	70	0
1653	1	19	1	1	89	56	83	99	93	86	62	12	0	38	14	26	33	26	72	29	55	59	63	55	0	0	1	0	0	0	0	0	0	1	0	0	0	0	27	0
1654	1	18	1	1	60	100	63	44	95	96	1	2	0	17	21	0	62	55	2	24	60	0	57	21	0	1	0	1	0	0	0	0	0	1	1	1	0	0	100	0
1655	1	18	1	1	60	88	78	80	87	97	85	85	0	0	87	49	76	79	56	56	56	49	71	60	0	1	1	0	0	0	0	0	1	1	0	0	0	0	69	0
1657	2	21	1	1	100	100	100	58	92	100	61	18	0	23	69	12	51	62	30	50	20	14	8	90	0	1	1	1	1	0	0	0	1	1	1	1	0	0	99	0
1658	2	19	1	2	80	100	80	80	100	100	50	20	4	1	100	60	65	64	68	64	65	51	100	100	0	1	0	1	1	0	0	0	1	0	0	1	0	0	100	0
1659	1	18	1	1	58	95	88	61	94	71	42	42	23	21	78	44	70	55	45	63	62	67	87	80	0	1	1	0	0	0	0	0	0	1	0	0	0	0	79	0
1661	2	18	1	1	24	100	66	53	60	68	47	18	53	5	39	44	47	51	52	54	81	82	60	85	0	0	1	1	0	0	0	0	1	1	0	0	0	0	84	0
1663	1	18	1	1	60	48	52	60	60	83	0	0	1	0	0	1	12	18	18	34	27	20	23	17	0	1	0	0	0	0	0	0	0	1	0	0	0	0	14	0
1664	1	19	1	1	0	60	80	80	42	81	61	60	0	0	100	40	50	50	50	36	45	40	100	61	0	1	1	0	1	0	0	0	0	1	0	1	0	0	82	0
1668	1	18	1	1	0	100	97	33	55	100	43	34	0	0	46	0	71	69	70	82	0	7	11	10	1	1	1	1	1	0	0	0	0	1	0	0	0	0	66	0
1670	1	18	1	1	67	59	60	80	55	90	51	55	50	21	60	39	61	65	46	88	66	65	49	62	0	0	1	1	0	0	0	0	1	1	1	1	1	0	54	0
1671	1	19	1	2	70	100	100	40	27	100	0	0	0	0	75	0	76	83	19	39	100	15	100	29	0	1	0	1	1	0	0	0	1	0	1	1	0	0	100	0
1672	1	18	1	2	0	60	80	79	51	78	21	18	0	0	0	0	80	80	81	82	61	0	79	85	0	1	1	1	1	0	0	0	1	1	1	0	0	0	73	0
1673	1	18	1	1	50	61	50	34	24	40	26	16	33	30	30	28	34	46	34	27	27	29	38	41	0	0	1	0	0	0	0	0	0	1	0	1	0	0	24	0
1674	2	18	1	2	0	100	100	20	50	80	0	20	0	0	90	0	60	80	20	20	0	0	100	100	1	1	1	0	1	0	0	1	0	1	0	0	0	0	100	0
1677	1	18	1	1	45	59	61	61	67	78	69	67	72	68	82	67	68	71	78	77	74	76	73	72	0	0	1	0	0	0	0	0	1	0	0	0	0	0	66	0
1678	1	19	1	2	91	94	100	100	98	26	26	16	0	0	42	46	48	54	60	56	100	0	98	100	0	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0
1679	1	18	1	1	90	100	100	20	100	80	48	0	0	10	100	22	80	82	30	19	42	44	51	59	0	1	0	1	1	0	0	0	1	0	1	1	0	0	100	0
1681	1	19	1	2	85	61	80	61	88	58	100	79	0	91	98	26	86	85	24	22	87	84	82	98	0	0	0	0	1	0	0	0	0	0	0	0	0	1	88	0
1683	1	18	1	1	75	99	66	46	60	78	64	68	16	56	100	47	100	100	100	100	82	81	77	18	0	1	0	1	1	0	0	0	0	0	1	1	0	0	100	0
1684	1	18	1	2	65	68	35	20	51	71	14	0	0	0	0	0	0	0	0	0	7	8	10	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	11	0
1685	2	18	1	2	0	100	100	100	20	100	66	58	0	59	100	100	100	100	57	100	100	0	100	100	1	1	0	0	1	0	0	0	0	0	0	0	0	1	100	0
1691	1	18	1	1	38	87	77	100	78	100	10	0	0	0	52	26	75	29	26	77	63	0	70	12	0	1	0	1	1	0	0	0	0	0	0	1	0	0	74	0
1693	1	19	1	2	80	60	95	10	60	95	0	0	0	0	20	0	100	100	0	0	0	0	95	50	0	1	1	0	1	0	0	0	1	1	0	1	0	0	90	0
1696	1	19	1	1	45	60	72	20	60	70	5	0	0	0	55	10	60	50	5	30	80	0	80	36	0	1	1	0	1	0	0	0	0	1	0	1	0	0	60	0
1697	1	20	1	1	42	80	65	53	42	88	13	10	12	16	57	45	58	42	32	44	39	50	51	68	0	1	0	0	0	0	0	0	0	1	0	0	0	0	80	0
1699	1	18	1	2	0	59	67	36	14	80	7	10	4	7	36	50	22	15	16	9	2	5	15	14	0	0	1	0	1	0	0	0	0	1	0	0	0	0	19	0
1700	1	18	1	1	60	81	90	42	100	100	60	10	0	0	100	56	75	75	50	50	57	34	80	65	1	1	0	0	0	0	0	1	1	1	0	0	0	0	100	0
1703	1	18	1	1	44	100	60	15	78	50	10	3	0	0	21	8	78	63	20	22	60	9	36	16	0	1	0	0	0	0	0	0	0	1	0	0	0	0	20	0
1704	2	19	1	1	82	82	100	50	95	100	81	0	0	11	81	50	50	50	50	50	50	50	80	85	0	1	1	0	1	0	0	0	1	1	0	1	0	0	90	0
1705	1	17	1	2	85	80	81	61	67	87	6	3	2	3	5	55	56	52	51	54	77	82	83	72	0	1	0	0	0	0	0	0	0	0	1	0	0	0	96	0
1707	1	18	1	2	16	84	30	14	54	75	41	10	20	47	72	19	50	54	61	57	34	60	51	33	0	1	0	1	0	0	0	0	0	0	1	1	0	0	42	0
1711	1	18	1	1	0	35	42	39	54	57	39	22	18	18	30	0	37	35	41	32	23	24	26	27	1	1	0	1	1	0	0	0	0	1	1	1	0	0	28	0
1712	1	18	1	1	100	100	100	100	100	100	44	0	0	47	0	0	100	100	63	65	100	0	100	100	0	0	0	0	0	1	0	0	0	0	0	0	1	0	100	0
1713	1	19	1	1	90	100	100	60	90	100	0	0	0	0	80	100	50	66	62	58	95	53	81	52	0	1	1	0	1	1	0	0	1	1	0	1	0	0	67	0
1715	1	19	1	1	12	80	96	72	77	64	54	57	73	64	60	66	58	53	66	70	51	58	45	91	0	0	1	0	0	1	0	0	0	1	0	1	1	0	51	0
1716	2	19	1	2	60	90	100	80	50	100	50	20	0	20	80	0	100	100	0	0	80	0	80	20	0	1	1	0	1	0	0	0	1	1	0	1	0	0	80	0
1718	1	18	1	1	2	71	79	23	37	32	27	43	26	39	25	30	21	25	36	25	30	24	26	26	0	1	0	0	0	0	0	0	0	1	0	0	0	0	31	0
1719	1	18	1	1	0	93	85	43	81	100	16	0	0	0	57	22	60	65	62	61	56	62	61	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	84	0
1720	1	18	1	2	80	80	100	56	88	100	20	5	5	10	25	10	50	35	50	50	50	76	89	45	0	1	0	1	0	1	0	0	0	1	0	0	1	0	73	0
1721	1	18	1	1	100	100	78	91	64	94	62	18	41	51	13	15	81	62	29	41	60	41	42	64	0	1	1	0	0	0	0	0	0	0	0	1	0	0	64	0
1722	1	19	1	1	55	15	68	51	37	100	78	68	0	0	100	7	100	100	100	5	98	12	90	88	0	1	0	0	1	0	0	0	0	0	0	1	0	0	89	0
1723	1	18	1	2	79	80	77	95	85	97	99	0	0	0	100	100	100	100	28	25	100	25	100	100	0	1	0	0	0	0	0	0	1	1	0	0	0	0	83	0
1724	1	18	1	2	81	81	8	7	9	66	61	9	0	0	64	8	65	68	46	41	17	13	40	40	0	1	1	0	1	0	0	0	0	1	0	1	0	0	63	0
1725	1	19	1	1	75	76	70	28	85	61	25	10	8	3	1	2	90	77	34	30	70	10	71	48	0	1	1	0	1	0	0	0	1	1	0	0	0	0	80	0
1727	1	17	1	2	80	80	80	80	80	80	80	80	21	20	80	50	41	50	50	50	50	50	50	50	0	1	1	0	0	1	0	0	1	1	1	0	0	0	50	0
1729	1	18	1	1	83	66	77	100	100	60	42	41	2	7	9	0	9	4	3	6	68	78	44	43	0	1	1	0	0	0	0	0	0	1	0	0	0	0	91	0
1730	2	17	1	1	85	96	79	74	60	77	21	24	13	12	51	65	73	58	68	69	88	47	80	12	0	1	0	0	0	0	0	0	1	0	0	0	0	0	99	0
1731	1	19	1	1	85	100	100	56	60	100	42	42	0	0	100	45	79	84	23	34	89	0	99	34	0	1	0	1	1	0	0	0	1	1	0	1	0	0	97	0
1733	2	17	1	1	19	100	42	24	74	81	21	21	2	19	42	8	62	80	60	7	13	9	63	18	0	1	0	1	1	1	0	0	0	1	1	1	0	0	81	0
1734	1	18	1	2	100	100	100	100	100	100	100	100	0	0	100	100	100	100	100	100	37	48	54	61	0	1	1	1	1	1	0	0	0	1	1	1	1	0	70	0
1735	1	18	1	2	95	81	90	90	100	100	5	0	0	0	50	0	100	40	30	20	70	0	100	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	100	0
1736	1	17	1	1	66	76	83	73	61	77	58	77	30	54	74	67	82	74	77	84	68	73	70	80	0	1	1	0	1	0	0	0	0	1	0	1	0	0	59	0
1737	2	18	1	1	79	100	100	43	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
1738	1	17	1	1	73	71	58	20	100	71	0	0	91	0	0	0	68	70	64	19	25	14	58	21	0	1	1	0	1	0	0	0	1	0	0	1	0	0	82	0
1740	1	20	1	1	83	100	88	82	87	87	66	84	20	10	82	22	46	46	38	42	46	100	62	63	0	1	0	0	0	0	0	0	0	1	0	0	0	0	72	0
1741	1	19	1	1	62	96	98	100	96	94	62	78	66	75	74	89	79	81	81	90	76	85	85	86	1	0	1	0	0	0	0	1	0	0	1	0	0	0	90	0
1742	1	18	1	2	68	65	74	25	21	48	27	0	0	0	50	41	53	40	55	50	73	0	77	61	0	1	1	0	0	0	0	1	0	0	0	0	0	0	79	0
1745	1	18	1	1	43	56	81	79	63	34	77	85	0	0	0	26	67	100	50	61	86	9	16	13	0	0	1	0	1	0	0	0	1	0	0	1	0	0	54	0
1746	1	18	1	2	43	58	60	70	75	85	77	78	89	70	75	74	73	82	79	58	70	64	66	68	0	1	0	0	0	0	0	0	1	0	0	0	0	0	79	0
1748	1	18	1	2	0	84	75	45	47	89	5	47	2	7	87	55	68	63	57	45	52	19	51	46	0	1	0	0	0	0	0	0	0	1	0	0	0	0	82	0
1749	1	19	1	1	25	100	23	39	100	100	12	2	0	0	0	0	12	1	0	0	100	0	100	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	47	0
1752	2	18	1	1	98	100	100	100	90	100	46	7	0	0	100	51	63	40	40	63	100	14	100	100	0	0	0	1	1	0	0	0	1	1	0	1	0	0	100	0
1753	1	18	1	2	100	90	100	90	89	94	9	10	0	0	0	69	67	62	55	57	100	0	60	38	0	1	1	1	1	1	0	0	0	1	1	1	0	0	80	0
1756	1	18	1	2	89	52	55	15	90	74	7	6	4	4	81	12	78	59	67	45	71	50	71	50	0	1	1	1	1	0	0	0	1	1	1	1	0	0	89	0
1757	1	19	1	1	74	100	100	24	100	73	41	16	0	0	13	35	51	48	16	19	13	7	65	37	0	0	0	1	0	0	0	0	1	0	0	0	0	0	71	0
1758	1	18	1	1	81	51	52	61	57	62	66	58	61	52	61	62	88	68	42	56	64	51	68	90	0	1	0	0	1	0	0	0	1	0	1	0	0	0	78	0
1760	1	18	1	1	84	100	86	61	58	100	51	50	0	0	76	23	75	50	40	44	0	0	68	79	0	1	1	0	1	0	0	0	1	0	0	1	0	0	83	0
1761	1	17	1	2	61	59	31	11	11	10	2	1	1	1	2	1	70	60	49	51	29	11	20	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	70	0
1763	2	17	1	1	97	100	83	64	100	78	26	0	0	25	0	0	18	66	19	73	89	6	45	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	100	0
1764	1	18	1	1	98	100	100	100	91	83	0	0	0	0	54	0	50	60	50	26	100	20	100	100	0	1	0	1	0	0	0	0	1	0	1	0	0	0	100	0
1765	2	20	1	1	90	100	100	70	90	100	72	58	0	0	0	0	73	82	21	23	1	3	81	74	0	1	0	0	0	1	0	0	1	0	0	0	0	0	100	0
1767	1	18	1	1	35	70	80	70	80	90	40	20	0	10	15	10	50	30	74	70	70	57	57	70	0	1	0	1	1	0	0	0	1	1	1	1	0	0	100	0
1768	1	18	1	1	64	60	50	65	68	68	86	55	53	54	55	77	49	52	50	52	52	57	54	63	1	1	0	0	0	0	0	1	1	0	0	0	0	0	56	0
1769	1	18	1	2	56	86	100	20	57	100	85	0	0	17	99	48	93	95	88	91	67	56	97	98	0	1	1	0	1	0	0	0	1	1	0	1	0	0	100	0
1770	2	17	1	1	92	100	100	100	100	83	0	0	8	10	7	7	22	25	8	7	93	89	32	7	0	1	0	0	0	0	0	0	1	0	1	1	0	0	100	0
